cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"289","0","763211","3923306","Bank of Hindman","Hindman","KY","41822","6/30/2018","8/15/2018","NM","1362 Hindman Bypass","COMMUNITY EXCHANGE BANCSHARES INC.","3","0","0","4","0","Knott","","","1/1/1903","1/1/1934","5/12/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofhindman.com","3278","756","2522","130","255","0","136","","119","1838","953","159","726","809","0","76","733","0","733","0","733","121","550","0","733"
"1464","0","941804","2960359","Bank of Holland","Holland","NY","14080","6/30/2018","8/15/2018","NM","12 South Main Street","HOLLAND BANCORP, INC.","3","0","0","8","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/21/1893","1/1/1934","12/15/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.bankofhollandny.com","2335","194","2141","55","400","0","123","","277","1910","846","289","775","576","0","60","516","0","516","0","516","30","167","0","516"
"26610","0","671464","2961879","Bank of Hope","Los Angeles","CA","90010","6/30/2018","8/15/2018","NM","3200 Wilshire Blvd Suite 140","HOPE BANCORP, INC.","67","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/18/1986","3/18/1986","1/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","http://www.bankofhope.com","310319","63216","247103","4800","33477","0","11631","0","21846","139359","81747","20618","36994","136421","2418","36066","102773","0","102773","0","102773","-539","36000","1188","100862.78"
"3178","0","583754","5193420","Bank of Houston, National Association","Houston","TX","77027","6/30/2018","8/15/2018","N","4400 Post Oak Pkwy Suite 228","BOH HOLDINGS, INC.","2","0","0","2","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","1/31/1892","1/1/1934","4/30/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.bohbank.com","207","9","198","0","32","0","21","","11","305","207","21","77","-75","-3","0","-78","0","-78","0","-78","0","0","0","-75"
"10674","11619","291059","1057168","Bank of Hydro","Hydro","OK","73048","6/30/2018","8/15/2018","NM","146 West Main Street","HYDRO BANCSHARES, INC.","3","0","0","4","1","Caddo","","","10/1/1903","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.bankofhydro.com","3203","372","2831","15","256","0","196","","60","1303","779","102","422","1769","0","0","1769","0","1769","0","1769","37","1326","0","1769"
"8584","0","790150","1118760","Bank of Iberia","Iberia","MO","65486","6/30/2018","8/15/2018","SM","841 E. Hwy 42","MILCO BANCORPORATION, INC.","2","0","0","8","0","Miller","","","10/1/1899","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.bankofiberia.com","1309","138","1171","144","161","0","130","","31","1175","586","114","475","13","0","-4","17","0","17","0","17","201","0","0","17"
"26403","9739","300960","2561671","Bank of Idaho","Idaho Falls","ID","83402","6/30/2018","8/15/2018","NM","399 North Capital Avenue","BANK OF IDAHO HOLDING CO.","8","0","0","4","1","Bonneville","26820","Idaho Falls, ID","9/25/1985","9/25/1985","7/29/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","www.bankofidaho.com","7076","117","6959","210","2198","690","232","","1276","7244","4748","790","1706","1703","0","0","1703","0","1703","0","1703","319","1560","0","1703"
"33648","0","727709","0","Bank of India","New York","NY","10017","6/30/2018","8/15/2018","OI","277 Park Ave","","1","0","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","9/7/1906","12/2/1980","11/1/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","","","","","","","","0","","","","0","0","","","","","","","","","","",""
"23826","0","898458","1895397","Bank of Jackson Hole","Jackson","WY","83002","6/30/2018","8/15/2018","SM","990 West Broadway","BANCSHARES OF JACKSON HOLE, INCORPORATED","10","0","0","4","0","Teton","","","6/1/1982","6/1/1982","3/16/2018","Stock","0","1","FED","DIF","San Francisco","DALLAS","Billings","Kansas City","Western","West","0","1","www.bojh.com","15135","940","14195","450","1578","333","231","","1014","7982","4848","736","2398","7341","0","1464","5877","0","5877","0","5877","-127","0","0","5877"
"8118","15597","567240","1399804","Bank of Jamestown","Jamestown","KY","42629","6/30/2018","8/15/2018","NM","400 Monument Square","JAMESTOWN BANCORP INC","3","0","0","4","0","Russell","","","7/17/1899","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.bankofjamestown.com","3657","782","2875","90","344","0","257","","87","2119","1221","246","652","1010","0","103","907","0","907","0","907","-32","477","0","907"
"11750","0","487142","3210369","Bank of Kampsville","Kampsville","IL","62053","6/30/2018","8/15/2018","NM","Broadway And North Street","KAMPSVILLE BANCSHARES INC","4","0","0","2","0","Calhoun","41180","St. Louis, MO-IL","12/1/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.thebankofkampsville.com","1793","247","1546","0","178","0","27","","151","1149","667","88","394","575","0","113","462","0","462","0","462","48","200","0","462"
"9775","12029","780049","3097850","Bank of Kilmichael","Kilmichael","MS","39747","6/30/2018","8/15/2018","NM","120 North Depot Avenue","KILMICHAEL BANCORP, INC.","4","0","0","4","1","Montgomery","","","9/16/1904","1/1/1934","9/13/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.bankofkilmichael.com","3723","471","3252","167","702","0","347","","355","2387","1438","207","742","1400","-54","0","1346","0","1346","0","1346","109","1100","0","1400"
"1635","0","796451","2352280","Bank of Kirksville","Kirksville","MO","63501","6/30/2018","8/15/2018","NM","214 South Franklin Street","ROCKHOLD BANCORP","8","0","0","2","1","Adair","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.bankofkirksville.com","6586","1428","5158","100","603","0","235","","368","2720","1433","526","761","2941","0","0","2941","0","2941","0","2941","-91","2120","0","2941"
"1874","12723","246657","1051317","Bank of Labor","Kansas City","KS","66101","6/30/2018","8/15/2018","NM","756 Minnesota Avenue","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS","7","0","0","4","0","Wyandotte","28140","Kansas City, MO-KS","9/2/1924","1/1/1934","10/14/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.bankoflabor.com","11194","1053","10141","150","3471","1930","757","0","784","12366","5624","1673","5069","1096","33","295","834","0","834","0","834","-3","200","0","807.93"
"8695","14218","477349","0","Bank of Lake Mills","Lake Mills","WI","53551","6/30/2018","8/15/2018","NM","136 East Madison Street","","2","0","0","4","1","Jefferson","","","1/1/1893","1/2/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.bankoflakemills.com","4419","563","3856","0","648","0","76","0","572","3039","1785","237","1017","1465","0","0","1465","0","1465","0","1465","-3","402","0","1465"
"15547","11215","476445","1137033","Bank of Lake Village","Lake Village","AR","71653","6/30/2018","8/15/2018","SM","101 Main Street","SOUTHEAST ARKANSAS BANK CORPORATION","2","0","0","2","0","Chicot","","","1/1/1934","1/1/1934","6/22/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.bankoflakevillage.com","1331","95","1236","137","86","0","50","","36","972","557","90","325","213","3","70","146","0","146","0","146","28","0","0","143.63"
"4130","0","85454","1067251","Bank of Laverne","Laverne","OK","73848","6/30/2018","8/15/2018","NM","111 E. Jane Jayroe Blvd.","LAVERNE BANCSHARES, INC.","1","0","0","2","0","Harper","","","1/1/1922","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.bankoflaverne.com","1236","127","1109","0","105","0","48","","57","780","532","95","153","434","0","70","364","0","364","0","364","54","0","0","364"
"5425","0","13457","1063516","Bank of Lewellen","Lewellen","NE","69147","6/30/2018","8/15/2018","NM","302 Main Street","LEWELLEN NATIONAL CORP.","1","0","0","2","0","Garden","","","10/5/1905","1/1/1934","2/27/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.bankoflewellen.com","385","21","364","0","52","0","8","","44","294","135","20","139","122","0","25","97","0","97","0","97","0","0","0","97"
"58164","0","3410141","1119404","Bank of Lexington, Inc.","Lexington","KY","40503","6/30/2018","8/15/2018","NM","761 Corporate Drive","FIRST BRECKINRIDGE BANCSHARES, INC.","3","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","2/6/2006","2/6/2006","1/30/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.bankoflexington.net","5444","1032","4412","0","356","0","39","","317","5950","4429","503","1018","-1182","0","-248","-934","0","-934","0","-934","0","300","0","-934"
"57396","0","3128923","5140312","Bank of Lincoln County","Fayetteville","TN","37334","6/30/2018","8/15/2018","NM","307 East College Street","BOLC CORP.","3","0","0","4","0","Lincoln","","","7/22/2002","7/22/2002","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.bolconline.com","3548","326","3222","0","573","0","285","","288","2249","1346","333","570","1546","-4","397","1145","0","1145","0","1145","52","11","0","1148.16"
"19087","0","111157","1059537","Bank of Lindsay","Lindsay","NE","68644","6/30/2018","8/15/2018","NM","102 Pine Street","LINDSAY STATE COMPANY","1","0","0","2","0","Platte","","","4/15/1953","4/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","https://www.bankoflindsay.com","1427","339","1088","0","289","0","11","0","278","995","663","75","257","382","0","60","322","0","322","0","322","0","0","0","322"
"91280","0","1397471","2617082","Bank of Little Rock","Little Rock","AR","72201","6/30/2018","8/15/2018","SM","200 North State Street","LITTLE ROCK BANKSHARES, INC.","5","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","10/21/1927","12/21/1987","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.bankoflittlerock.com","3825","497","3328","122","6305","0","199","","6106","8912","5262","856","2794","599","0","0","599","0","599","0","599","1007","600","0","599"
"16795","17319","14650","2224408","Bank of Locust Grove","Locust Grove","OK","74352","6/30/2018","8/15/2018","SM","124 E Main St","FIRST PRYOR BANCORP, INC.","2","0","0","8","0","Mayes","","","6/6/1949","6/6/1949","6/17/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.banklg.com","907","24","883","45","211","0","113","","98","698","420","40","238","351","0","83","268","0","268","0","268","78","209","0","268"
"8885","0","663450","1097173","Bank of Louisiana","Louisiana","MO","63353","6/30/2018","8/15/2018","SM","101 South Third Street","LINCOLN COUNTY BANCORP, INC.","2","0","0","4","1","Pike","","","1/17/1887","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","bola.cc","1057","94","963","-150","167","0","86","","81","959","497","113","349","321","0","0","321","0","321","0","321","21","300","0","321"
"17878","0","271136","1247594","Bank of Louisiana","New Orleans","LA","70130","6/30/2018","8/15/2018","NM","300 St. Charles Avenue","BOL BANCSHARES, INC.","5","0","0","8","0","Orleans","35380","New Orleans-Metairie, LA","7/1/1958","7/1/1958","9/28/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankoflouisiana.com","1597","127","1470","79","986","0","165","","821","2980","1161","348","1471","-603","0","-126","-477","0","-477","0","-477","79","0","0","-477"
"16281","0","959630","0","Bank of Lumber City","Lumber City","GA","31549","6/30/2018","8/15/2018","NM","21 Main St","","2","0","0","2","0","Telfair","","","7/2/1945","7/2/1945","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankoflumbercity.com","553","39","514","0","130","0","85","","45","646","363","81","202","-2","-1","0","-3","0","-3","0","-3","19","0","0","-2"
"13264","12871","580548","1209743","Bank of Luxemburg","Luxemburg","WI","54217","6/30/2018","8/15/2018","NM","630 Main Street","LUXEMBURG BANCSHARES, INC.","8","0","0","4","0","Kewaunee","24580","Green Bay, WI","10/3/1903","1/1/1934","6/27/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bankofluxemburg.com","6862","882","5980","200","1655","0","315","0","1340","5757","3663","613","1481","1678","11","369","1320","0","1320","0","1320","199","313","0","1311.31"
"148","11273","752831","1135105","Bank of Madison","Madison","GA","30650","6/30/2018","8/15/2018","NM","133 North Main Street","MADISON BANK CORP.","4","0","0","4","0","Morgan","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmadisonga.com","4945","533","4412","75","383","0","158","","225","3250","2129","474","647","1470","0","317","1153","0","1153","0","1153","241","266","0","1153"
"9332","11722","989851","1123812","Bank of Maple Plain","Maple Plain","MN","55359","6/30/2018","8/15/2018","NM","4980 Highway 12","MAPLE BANC SHARES, INC.","1","0","0","8","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/29/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bankofmapleplain.com","1534","217","1317","0","173","0","69","","104","790","503","76","211","700","2","1","701","0","701","0","701","-1","136","0","699"
"32779","0","1436204","3590388","Bank of Marin","Novato","CA","94947","6/30/2018","8/15/2018","NM","504 Redwood Boulevard","BANK OF MARIN BANCORP","25","0","0","4","0","Marin","41860","San Francisco-Oakland-Hayward, CA","1/23/1990","1/23/1990","11/21/2017","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.bankofmarin.com","46243","885","45358","0","4075","1003","858","0","2214","29887","16971","4100","8816","19546","11","4619","14938","0","14938","0","14938","-46","34300","2419","14929.31"
"12327","0","601443","1205857","Bank of Mauston","Mauston","WI","53948","6/30/2018","8/15/2018","NM","503 Highway 82 East","MAUSTON BANCORP, INC.","6","0","0","4","1","Juneau","","","9/12/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmauston.com","6273","769","5504","163","1380","0","282","","1098","2955","1838","342","775","3766","2","0","3768","0","3768","0","3768","161","2520","0","3766"
"9315","13508","782016","1071575","Bank of Maysville","Maysville","KY","41056","6/30/2018","8/15/2018","NM","20 West 2nd Street","FIRST BANK OF KENTUCKY CORPORATION","3","0","0","8","0","Mason","","","6/26/1835","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofmaysville.com","2079","81","1998","35","471","18","162","","291","1590","848","134","608","844","0","131","713","0","713","0","713","0","216","0","713"
"13611","13746","175458","1067206","Bank of Mead","Mead","NE","68041","6/30/2018","8/15/2018","NM","322 South Vine","SELKO BANCO, INC.","2","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","9/1/1885","1/13/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.BANKOFMEAD.COM","521","47","474","17","50","0","27","","23","316","186","42","88","191","0","44","147","0","147","0","147","7","0","0","147"
