cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"58172","0","3335301","4999250","Peoples Bank and Trust Company of Clinton County","Albany","KY","42602","6/30/2018","8/15/2018","NM","403 North Cross Street","PROGRESSIVE FINANCIAL GROUP, INC.","1","0","0","6","0","Clinton","","","3/20/2006","3/20/2006","6/2/2014","Stock","0","0","FDIC","DIF","Chicago","DALLAS","Elizabethtown","St. louis","Central","Southeast","0","1","http://peoplesbankalbany.com","13","38382","2351","1501","1037","1000","32007","238","0","1189","67","0","731","38382","34803","34342","29030","34342","94.1996363951173","0","0","0","0","461","3579","3579","0","40","4160","-621","0","538","0","296","35545","11285","37853.67","38307","28294","37918","219","0","0","219","5542","737","0","0","1942","3585","238","1942","0"
"20281","12646","746513","1966671","Peoples Bank and Trust Company of Madison County","Berea","KY","40403","6/30/2018","8/15/2018","SM","419 Chestnut Street","WHITAKER BANK CORPORATION OF KENTUCKY","10","0","0","4","0","Madison","","","10/19/1970","10/19/1970","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.whitakerbank.com","77","402047","10728","1697","121792","4804","235158","3677","0","6839","2189","7885","12652","402047","349820","314380","231492","314380","89.965496955146","29429","0","2207","0","3804","52227","52227","0","1000","22600","28627","0","1935","0","1801","363451","116474","400989","403313","240362","395419","3255","3255","0","0","33210","6815","2207","0","28156","46666","3015","28156","0"
"23090","15605","8033","1084883","Peoples Bank and Trust Company of Pointe Coupee Parish","New Roads","LA","70760","6/30/2018","8/15/2018","NM","805 Hospital Road","PEOPLES BANCSHARES OF POINTE COUPEE PARISH, INC.","3","0","0","4","0","Pointe Coupee","12940","Baton Rouge, LA","3/31/1980","3/31/1980","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.thefriendlybank.com","43","265836","8170","4028","4740","6450","235660","1348","0","5306","514","0","4996","265836","230319","207082","158287","207082","81.9462647444299","0","0","20136","0","3101","35517","35517","0","774","5226","29517","0","3285","0","1240","250878","7132","262365","265634","193491","261308","1401","1401","0","0","14960","878","20136","0","34148","35593","1348","34148","0"
"5347","10918","456157","1863659","Peoples Bank Midwest","Hayward","WI","54843","6/30/2018","8/15/2018","SM","10583 Main Street","HAYWARD BANCSHARES, INC.","3","0","1","4","1","Sawyer","","","3/2/1925","1/1/1934","12/7/2013","Stock","0","0","FED","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.pbmbank.com","50","352015","10853","6559","49313","4198","268954","3122","0","3808","1964","0","12925","352015","280038","276423","202010","276423","67.8340597139085","2605","0","0","0","1010","71977","71977","0","500","8320","63157","0","172","155","1096","329024","109413","357371.33","354939","305295","349783","8925","8925","0","0","19920","1887","0","216","63132","72007","3190","63132","1163"
"16970","10588","995517","2356701","Peoples Bank of  Kentucky, Inc.","Flemingsburg","KY","41041","6/30/2018","8/15/2018","NM","106 South Main","PEOPLES OF FLEMING COUNTY BANCORP, INC.","8","0","0","2","0","Fleming","","","4/6/1906","12/27/1950","5/20/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.pbfco.com","75","302820","17207","11820","25030","500","239614","3902","0","4289","2341","1671","12168","302820","266759","248407","224344","248407","90.4039611766078","1666","0","15140","0","1546","36061","36061","0","800","4200","31061","0","3621","0","1955","276964","78155","291891.67","296737.5","249707","292002","6482","6473","9","0","27699","7016","15140","0","34009","34913","3131","34009","0"
"22537","13233","60330","1136595","Peoples Bank of Alabama","Cullman","AL","35055","6/30/2018","8/15/2018","NM","1912 Cherokee Avenue, Sw","ALTRUST FINANCIAL SERVICES, INC.","25","0","0","4","1","Cullman","","","10/24/1977","10/24/1977","8/18/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.peoplesbankal.com","260","757248","49053","41405","51574","10959","598144","8591","0","21756","691","4717","20354","757248","689264","667525","588200","667525","83.9441990596996","0","0","18221","0","3518","67984","67984","0","20","23470","44494","0","1829","102","2160","702082","147936","736344.33","743087.5","667312","739731","13224","5683","0","7541","16871","8004","18000","975","121908","64663","8344","121908","10135"
"12226","15375","941541","1097173","Peoples Bank of Altenburg","Altenburg","MO","63732","6/30/2018","8/15/2018","SM","8537 Main St","LINCOLN COUNTY BANCORP, INC.","2","0","0","8","1","Perry","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","peoplesoa.com","13","60118","1278","132","9596","2059","45032","586","0","472","0","0","1681","60118","53903","51132","34342","51132","97.8306754221388","0","0","2500","0","271","6215","6215","0","100","175","5940","0","535","0","368","56819","19297","60776","60763.5","45400","62123","891","891","0","0","762","574","2500","0","6722","6276","568","6722","0"
"26941","0","639857","1144077","Peoples Bank of Deer Lodge","Deer Lodge","MT","59722","6/30/2018","8/15/2018","NM","430 Main Street","SANDQUIST CORP.","1","0","0","2","0","Powell","","","4/9/1987","4/9/1987","8/3/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.pbdl.net","7","36368","2005","100","12468","2500","18479","271","0","162","55","0","699","36369","33552","33439","20786","33439","68.1699991033802","0","0","0","0","113","2817","2817","0","600","1775","442","0","490","0","217","33547","21937","34432","34364.5","20642","34350","0","0","0","0","6190","374","0","0","2453","3128","258","2453","0"
"34517","0","2614344","3403161","Peoples Bank of East Tennessee","Madisonville","TN","37354","6/30/2018","8/15/2018","NM","4511 Ushwy 411","PEOPLES BANCSHARES OF TN, INC.","10","0","1","4","0","Monroe","","","9/22/1997","9/22/1997","7/10/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.PeoplesBank-TN.com","82","209121","11546","8086","32618","0","147767","1461","0","7038","3367","191","6594","209121","184865","183485","133985","183485","91.9173813078206","0","0","0","0","1380","24256","24256","0","864","16280","7112","0","966","0","588","188471","33644","207300.33","207702","143923","205748","4308","4308","0","0","3526","3543","0","0","16301","24656","1461","16301","0"
"21692","0","717232","1085415","Peoples Bank of Graceville","Graceville","FL","32440","6/30/2018","8/15/2018","NM","5306 Brown St","PBG FINANCIAL SERVICES, INC.","1","0","0","8","1","Jackson","","","7/12/1974","7/12/1974","2/22/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.peoplesgraceville.com","17","84195","5126","4673","40733","0","37581","399","0","130","0","0","625","84195","73732","72233","54399","72233","90.0838220648445","1200","0","0","0","299","10463","10463","0","250","959","9254","0","21","0","498","82987","41982","86447.67","86829.5","29395","88691","0","0","0","0","4623","680","0","0","988","11431","367","988","0"
"1730","0","320034","1086775","Peoples Bank of Greensboro","Greensboro","AL","36744","6/30/2018","8/15/2018","NM","1402 State Street","GREENSBORO BANCSHARES, INC.","1","0","0","2","1","Hale","46220","Tuscaloosa, AL","3/7/1904","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.peoplesbankofgreensboro.com","18","88024","3031","126","36007","3540","44005","456","0","379","2","0","1060","88024","81048","75514","54585","75514","84.6849945757151","0","0","5400","0","134","6976","6976","0","8","1592","5376","0","443","0","579","83678","24016","89887","89211.5","50886","89274","0","0","0","0","11822","1875","5400","0","5782","8340","456","5782","0"
"18566","11022","821036","1201813","Peoples Bank of Kankakee County","Bourbonnais","IL","60914","6/30/2018","8/15/2018","NM","315 Main Street, N.W.","ROMY HAMMES, INC.","2","0","0","4","1","Kankakee","28100","Kankakee, IL","6/20/1962","6/29/1962","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.peoplesbankdirect.com","48","204533","12268","10909","82114","0","102139","919","0","2529","0","1192","4291","204533","189938","168431","144533","168431","87.9472659496166","16087","0","5000","0","420","14595","14595","0","617","5383","8595","0","3151","0","604","195162","47496","200965.67","202490.5","125818","201513","3169","3169","0","0","25628","237","5000","482","20432","17126","919","20432","0"
"19105","0","418436","0","Peoples Bank of Macon","Macon","IL","62544","6/30/2018","8/15/2018","NM","191 North Front Street","","1","0","0","7","0","Macon","19500","Decatur, IL","5/11/1964","5/11/1964","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","4","21627","3766","3229","9485","0","8153","76","0","78","0","0","145","21627","18744","18100","13366","18100","93.2836233084783","607","0","0","0","37","2883","2883","0","120","600","2163","0","16","0","124","20867","4532","21118","21306.5","9724","20976","0","0","0","0","1607","420","0","0","550","2883","76","550","0"
"35604","0","2967796","0","PEOPLES BANK OF MIDDLE TENNESSEE","Shelbyville","TN","37160","6/30/2018","8/15/2018","NM","1122 North Main Street","","1","0","0","4","0","Bedford","","","12/11/2000","12/11/2000","6/5/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","HTTPS://WWW.PBOMT.COM","24","148659","4345","1715","20865","10924","105161","1959","0","2240","0","0","5124","148659","132340","130740","99362","130740","84.8305117132266","0","0","0","0","1600","16319","16319","0","702","6530","9087","0","616","0","580","138665","17018","145931.33","147295","112703","144677","3407","1434","0","1973","7406","4181","0","0","15239","16880","1416","15239","409"
"15792","0","915056","3300260","Peoples Bank of Moniteau County","Jamestown","MO","65046","6/30/2018","8/15/2018","NM","105 Row Street","JAMESTOWN BANCSHARES, INC.","2","0","0","2","0","Moniteau","27620","Jefferson City, MO","1/13/1941","1/13/1941","2/24/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.pbomc.com","13","58366","1861","1029","14767","0","39916","809","0","407","380","0","1035","58366","53571","46871","37886","46871","96.5410747374923","540","0","6000","0","160","4795","4795","0","100","490","4205","0","1350","0","469","55712","25059","59922","59356.5","40262","58806","0","0","0","0","840","321","6000","0","2511","5031","507","2511","0"
"4945","0","277736","0","Peoples Bank of the South","La Follette","TN","37766","6/30/2018","8/15/2018","NM","106 West Central Ave","","4","0","0","4","1","Campbell","28940","Knoxville, TN","1/1/1917","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.peoplesbanksouth.com","36","148063","14498","11379","198","0","128757","1587","0","3378","222","0","1010","148063","127508","126752","95018","126752","87.1731794241019","190","0","0","0","566","20555","20555","0","410","1795","18350","0","5630","0","338","140334","3415","148184","147570.5","110732","145066","0","0","0","0","7706","0","0","0","11604","20556","1387","11604","0"
"15415","0","223452","1097995","Peoples Bank of Wyaconda, Missouri","Kahoka","MO","63445","6/30/2018","8/15/2018","NM","310 South Johnson","CLARK COUNTY BANCSHARES, INC.","3","0","0","2","0","Clark","","","12/17/1914","8/24/1936","10/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.pbwbank.com","24","101138","4331","1989","28135","0","65686","1085","0","481","0","52","2453","101138","91872","90054","80499","90054","86.2899110253167","1570","0","0","0","248","9266","9266","0","120","280","8866","0","14","0","996","95810","5487","102259.67","102399.5","66833","102362","1015","0","1015","0","4007","1012","0","0","4754","9653","838","4754","0"
"29523","3589","568470","2237118","Peoples Bank SB","Munster","IN","46321","6/30/2018","8/15/2018","SB","9204 Columbia Avenue","NORTHWEST INDIANA BANCORP","16","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1916","1/22/1936","7/25/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.ibankpeoples.com","207","956560","17213","2524","238164","839","643169","7448","0","19170","1087","2864","34054","956560","868277","803571","662393","803571","68.5728931793822","14236","0","35679","0","14791","88283","88188","0","344","2907","84937","95","4194","0","3249","884696","498260","939098","946348.5","706986","935374","19582","19582","0","0","68686","3700","35100","4329","142800","89192","7448","142800","0"
"22394","0","784159","1119431","Peoples Community Bank","Greenville","MO","63944","6/30/2018","8/15/2018","NM","St Hwy 67 & Sycamore St","GREENVILLE BANCSHARES, INC.","15","0","0","8","1","Wayne","","","1/3/1977","1/3/1977","1/1/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.peoplescommunitybank.com","138","460014","15928","3801","104049","0","315256","3690","0","7016","187","3258","14320","460013","386602","376602","333929","376602","78.8579419709908","0","0","9379","0","621","73411","73411","0","225","10710","62476","0","4988","0","2269","423106","261345","459127.33","463943.5","331435","464114","10570","5638","0","4932","36765","1726","9379","0","25527","71271","3690","25527","0"
"829","0","947628","2332303","Peoples Community Bank","Montross","VA","22520","6/30/2018","8/15/2018","SM","15960 Kings Highway","PEOPLES BANKSHARES, INCORPORATED","5","0","0","4","0","Westmoreland","","","6/17/1913","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.peoplescommunitybank.biz","48","203492","5716","914","24654","0","163216","2207","0","3219","51","0","6636","203492","184178","178003","157377","178003","85.6444479367788","0","0","5000","0","1175","19314","19314","0","652","123","18539","0","233","0","808","188784","60304","193840","198664.5","151689","200451","3434","3434","0","0","12862","624","5000","275","16946","20023","1899","16946","0"
"70","0","42037","1138870","Peoples Exchange Bank","Monroeville","AL","36460","6/30/2018","8/15/2018","NM","2013 Highway 21 Bypass","PEOPLES EXCHANGE BANCSHARES, INC.","1","0","0","4","0","Monroe","","","8/23/1907","1/1/1934","1/16/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.pebmc.com","27","65076","2897","2132","11841","2538","43573","435","0","1361","61","0","2805","65076","55712","55583","39408","55583","77.5889050779774","0","0","0","0","129","9364","9364","0","5","2000","7359","0","392","0","363","60084","12393","63506.33","64445","54968","64778","2069","1819","0","250","1505","998","0","0","1418","9668","435","1418","0"
"8785","13966","129910","1246944","Peoples Exchange Bank","Winchester","KY","40391","6/30/2018","8/15/2018","NM","101 North Main Street","GENBEACH CO., INC.","10","0","0","4","0","Clark","30460","Lexington-Fayette, KY","9/13/1912","1/1/1934","12/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.pebank.com","94","375754","21165","17454","14387","6644","310027","3890","0","12469","443","639","9980","375754","340572","307284","234307","307284","86.5124658153427","4487","0","26693","0","2108","35182","35182","0","110","11129","23943","0","110","0","1326","348512","183549","378252.67","377843.5","280751","373443","4763","2385","0","2378","29531","881","26693","1113","34950","35019","3515","34950","1"
