,Tot Dom Deposits to Tot Assets,Return On Assets,Net Op Inc to Assets,Pretax ROA,Assets per Emp,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Net Interest Margin,Efficiency Ratio,Core Capital Ratio,Equity to Assets,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Noncurrent Loans to Loans,Number Employees,Return on Equity
1464,72.17209583,1.149090795,1.149090795,1.585988921,7.712529412,0.087704456,2.137390087,5.070176877,94.02843349,9.280614632,4.0425984580000005,53.89025389,12.47770282,12.01978446,0.988078985,1.027578419,0.537610699,34.0,9.280614632
1467,85.48438282,0.8684098370000001,0.8684098370000001,1.261428115,4.0514,0.802092365,3.0917903260000004,4.415575163,93.36490384,8.417348941,3.646778749,72.14897825,9.864988361,10.68202173,1.995782763,0.7687964140000001,2.020641239,70.0,8.417348941
1468,87.13774974,0.375345314,0.378191933,0.485846974,6.163888889,0.386155259,3.040597319,3.933966836,79.59020579999998,3.735915598,3.4999589510000004,82.03047367,10.14395297,10.09643984,0.828901908,0.434007885,1.035509066,54.0,3.735915598
1469,76.60678691,0.504270299,0.504270299,0.666357181,3.047259259,0.4574452,2.895952288,3.704993038,91.41426418,0.344063002,3.215138253,81.29423659999998,15.98269251,15.88980991,0.13430405,0.489854784,0.146547837,54.0,3.211254683
1470,71.30137014,1.059451261,1.059969302,1.352272811,6.393433735,0.580993247,2.658166313,4.873599598999999,65.82869957,2.61374397,3.972028765,62.97088361,9.330562142,12.01926999,1.235508139,0.901570834,1.558313981,581.0,8.810974552000001
1472,84.59851985,2.135814228,2.135814228,2.678741795,13.35771429,0.083009587,1.604104173,6.035039893,88.18232375,15.73520034,4.751888888,34.72559495,10.24377307,9.914014374,0.0,1.283151005,0.0,7.0,21.33890416
1473,81.89345926,1.786122812,1.786122812,1.786122812,5.776611111,0.838936472,2.190126781,4.61138848,74.37463334,10.5628909,3.421951219,53.72492837,9.71051597,9.871223997000001,2.16389848,1.189437261,0.0,18.0,18.34607366
1474,84.61944501,1.050092616,1.050092616,1.082963535,4.49472549,1.033212955,3.094308445,4.137614555,69.29952755,6.4202167910000005,3.604993499,70.60612204,10.26394133,9.681500321,0.6151000520000001,0.532621055,0.8033405,51.0,10.71849752
1475,84.78105714,1.375224635,1.375224635,1.477811957,3.760894737,0.590570257,3.504604715,4.157669302,34.96088557,5.490464491,3.780770102,84.43553774,16.02466179,15.031417499999998,0.83826637,0.3768992000000001,2.350678911,19.0,9.200237796
1476,87.25518423,1.697676218,1.697676218,2.317428576,9.411290323,1.455663999,3.476501933,4.832293604,66.30402742,14.13776879,4.684768184,58.111758,12.868156,12.13384747,0.0,0.14752542,0.0,62.0,14.13776879
1477,70.53771246,0.596289314,0.589633061,0.708657603,6.575119134,0.396205524,2.149194855,3.86753653,71.46451891,6.3104562789999985,2.885320065,68.97032535,9.223731582000001,9.457543699,0.7361193159999999,0.982216465,0.917104117,277.0,6.3104562789999985
1478,83.17687627,0.979515998,0.977812234,1.188627822,5.089195489,0.35782016200000005,2.616940241,4.583659224,73.72119617,10.31927202,3.722499518,68.80365226,9.819486146000001,9.638804308,1.079760601,0.861159707,1.138719234,266.0,10.31927202
1483,89.13308327,1.08541288,1.08541288,1.389189098,5.9812511210000014,0.540130781,2.526266662,4.4354124210000005,83.26916921,-0.228937594,3.807518778,60.94099527,9.245123432,8.826010126,1.7401161630000002,0.627893643,2.061471096,223.0,12.05962444
1485,79.21552354,0.958410216,0.958410216,1.300260934,12.04928571,0.187915544,1.882840062,4.251865314,83.91487344,7.717879683,3.204629077,58.25205826,12.63221745,12.22182702,0.290868852,1.047236237,0.34392121600000003,42.0,7.717879683
1486,87.88000009,1.196359515,1.196359515,1.581825698,6.744129496,0.195763839,2.276203627,5.475912592,80.43574268,11.90438959,4.327312177,51.76921113,10.586627,10.01190484,0.056217291,1.1486004159999998,0.069094184,139.0,11.90438959
1487,87.84418867,0.882109997,0.928521262,1.153324587,5.697275,0.372367915,2.759851406,4.19149287,76.7634527,7.739510628,4.086232605,67.42203518,11.70254911,11.52283328,0.283249448,0.105260265,0.363631242,80.0,7.739510628
1488,91.09347605,0.290980513,0.290980513,0.394642321,2.851842105,0.800196412,4.241040983,4.234256639,63.81839993,3.393543995,4.212792665,89.72681801,9.048955925,8.689674264,0.9984313,0.021463974,1.1441811240000002,38.0,3.393543995
1491,69.24418192,1.715087651,1.63982858,1.757676011,7.91845614,0.35882959200000003,1.547452614,4.354136447,69.4366038,3.590323723,3.194156939,45.99690257,9.588774713,9.858824155,0.669765505,1.159979508,0.950397309,114.0,17.30257219
1492,90.43953573,1.5222567340000002,1.5222567340000002,2.117471769,6.53849,1.104310608,2.454785692,3.785820901,56.07957648,16.02941811,3.708958475,53.6887022,8.699639549,8.195202562,0.172669837,0.076862426,0.297118626,400.0,19.15245542
1493,83.75467309999998,1.048667283,1.075329949,1.334740503,3.110790123,0.684647145,3.164484106,4.564447608,61.19083715,5.590818747,4.182839878,69.79794399,13.07390443,12.39334217,0.7381713990000001,0.38160773,0.662965111,81.0,8.366993653
1494,87.93513846,1.231998685,1.231998685,1.583251396,4.785436782,0.612196877,2.181189029,3.68861749,66.36442463,6.9838621110000005,3.3356774760000003,56.97082557,9.955282577,9.691280778,0.142674254,0.352940014,0.212044408,87.0,13.0044329
1495,88.17894057,1.597296994,1.574095222,1.597296994,4.279703125,0.830913461,3.149640554,4.872577731,64.74857704,5.778877667000001,4.3452863110000015,64.59479554,11.29035743,10.9152577,0.80868635,0.52729142,1.201478743,64.0,14.73480035
1496,90.56895021,1.649224036,1.638033372,1.649224036,5.631153846,0.436435877,2.127624901,3.642683907,39.79919404,9.989458841,3.4664716010000003,56.0840708,10.2915504,9.120278669,0.786831501,0.176212306,1.954729019,26.0,17.34546682
1497,85.85330671,1.325957555,1.325957555,1.770740785,4.251955556,0.6419984360000001,2.768356002,5.29756257,82.49432941,10.76381077,4.379070986,59.00182315,10.59416834,11.36261485,0.411836645,0.918491584,0.494527563,45.0,11.92415145
1498,79.72107679999998,1.229743809,1.229743809,1.229743809,3.314333333,0.359859025,2.803112402,4.577064104,71.49552449,6.837318963,4.1218864580000005,68.22522226,11.054514,12.0171645,0.599416675,0.455177646,0.829552098,45.0,10.20545638
1499,86.93590112,0.726538362,0.807710235,0.733371012,5.5664,0.455509945,2.439255756,3.562778953,46.06208681,3.3239408260000003,2.966568654,74.94751575,11.28145723,11.77301907,0.229951135,0.596210299,0.4899083970000001,15.0,6.059069278
1500,77.02460218,0.911208433,0.911208433,0.958215217,5.48935,0.079549943,2.433505062,4.157518305,85.21500724,6.133127427000001,3.452662527,71.74840085,10.11622552,10.03579659,0.0,0.704855778,0.0,20.0,9.254779111
1502,84.49515573,0.733479695,0.733479695,0.735425265,7.59162069,0.118679738,2.084677702,3.962722826,61.12592377,7.5580095310000015,3.003665104,70.98376946,7.853364166,7.565510067999999,0.0,0.959057722,0.0,29.0,9.088898224
1503,88.57109503,1.17069377,1.17069377,1.401432169,4.520944444,0.394684103,2.416681123,4.002906487,61.46884255,8.056381316,3.713127143,63.29516539,10.78129976,11.19173722,0.124113693,0.289779344,0.149990132,36.0,10.72700496
1504,89.24115442,0.69190269,0.69190269,0.926388848,5.228256098,0.411193387,2.866797923,4.06097124,78.320897,6.768776112,3.785229414,71.66586423,10.1307327,10.02899349,0.055047969,0.275741826,0.069358318,82.0,6.768776112
1505,81.21497278,0.942866315,0.943150482,0.942866315,4.11474928,1.329901855,3.486161529,3.774490684,62.76584271,4.428690458,3.317681299,77.45194599,10.32778462,9.987547433,0.15254045,0.456809385,0.237196507,347.0,9.371425344
1506,86.82029894,1.97023966,1.97023966,1.97023966,4.35412,0.610144707,3.00072685,5.438233829,84.52592028,10.84792028,5.044515543,58.09284818,9.84112407,9.782918248,0.24482559,0.393718286,0.163919497,50.0,20.33865582
1507,88.5097787,1.370951264,1.370951264,1.370951264,4.1133,1.157662369,3.318721554,4.290403602,68.21574361,13.33679834,3.914647133,67.51019651,8.949929276,8.754085969,0.062767563,0.37575647,0.090808516,110.0,15.93555094
1509,84.86887990000002,1.381453014,1.381453014,1.383201689,4.987130435,0.12590457800000002,2.54781904,4.470322097,64.89747524,6.679263677000001,4.11133596,63.21174377,9.87985261,10.09555029,0.961605524,0.358986136,1.181358429,23.0,13.77707129
1510,81.54221579,0.965124192,0.965124192,0.968341272,3.9314375,0.8026616190000001,3.643343824,4.723372252,76.10050395,0.701426069,4.247346265,77.64826877,11.45951291,11.24509165,0.695515317,0.476025988,0.90098439,32.0,8.417112832
1511,82.11103068,1.627359003,1.64787545,1.668531465,4.184507246,0.858341155,2.69505166,4.3339278289999985,76.62703347,6.730050941,3.784229708,61.46745185,9.942276756,9.660202749,0.002424402,0.549698121,0.00312613,69.0,16.83956952
1512,86.10498329,1.196732111,1.196732111,1.241962931,5.767055556,0.27892339,1.79227124,3.240428468,54.43274538,11.73101792,2.830051625,59.06832298,10.82578189,10.67943395,0.0,0.410376843,0.0,18.0,11.73101792
1513,79.43263797,0.7825587420000001,0.7825587420000001,1.060945327,3.996189591,1.781218395,3.874244956,4.484251199,79.89646271,3.119014022,3.603899619,75.92172004,8.915472415,10.89383474,0.269773716,0.88035158,0.248918452,269.0,7.058460617000001
1514,82.65088445,1.0511883709999998,1.0474195309999998,1.260820609,4.271854839,0.408669345,2.834197587,4.57994748,48.29095165,5.675553384,4.085340024,69.28769658,15.87073934,15.89586755,1.342243869,0.494607456,1.584918379,62.0,6.5914244570000005
1515,87.61128823,0.78946944,0.78946944,1.042998244,3.736323529,0.616171271,2.716609274,3.953046109,77.9352147,7.884823878,3.4433158410000004,72.25778916,9.524623107,9.975203684,0.417207856,0.509730267,0.279123552,34.0,7.884823878
1516,87.68003309,0.972778999,0.976606326,1.015304857,7.138238095,0.317615001,2.332277518,3.529387639,48.69082006,4.205684684,3.005397713,72.22222222,12.50281386,12.04578961,0.4402847170000001,0.523989925,0.181788583,21.0,8.144341769
1517,79.11403782,0.857659043,0.861667595,1.094406589,5.253861111,1.167046558,3.618378446,4.151232931,71.84742438,6.786782754,3.918727848,75.71904669,12.92219964,12.58406516,0.844418655,0.232505082,1.161950024,288.0,6.786782754
1518,86.14870088,0.538399677,0.538399677,0.675076173,5.00409434,0.18877969,2.862655224,4.209983955,87.60185056,5.061943133,3.495110631,80.59098639,10.80061847,10.74931094,0.6696403320000001,0.714873324,0.703699572,53.0,5.061943133
1519,68.92505372,0.23295808,0.23295808,0.253848342,3.833857143,0.685580436,3.176585991,4.160009586,86.28634597,2.515121484,2.986366299,90.10594362,9.337552756000001,9.10434599,0.017078412,1.173643287,0.019692722,84.0,2.515121484
1522,87.67724454,1.5769464,1.5769464,1.982863433,3.401735119,1.126942315,2.889370492,4.621724434,69.12062559,10.84249084,4.101253906,59.30278669,11.96150564,11.83219698,1.06624508,0.5204705279999999,0.6820914140000001,336.0,13.5614214
1523,89.56906483,0.751180194,0.751180194,1.053768272,4.601417476,0.251804065,2.901036749,4.933247505,74.99862854,7.840568337,4.226859055,66.52579853,9.416345079,9.196828331,0.250028484,0.70638845,0.266086649,103.0,7.840568337
1524,86.33604125,0.432671408,0.432671408,0.5512603770000001,4.886973262,0.569316217,3.001950465,3.767040327,75.28242714,4.789655529,3.22064264,84.48557089,9.464469083,8.925945217,0.24434708,0.546397687,0.213525694,187.0,4.789655529
1525,88.16297161,1.064676757,1.064676757,1.341021428,2.9966875,0.794758706,4.095899313,5.581865832999999,79.19056458,9.158192574,5.050806934,74.45482866,12.44507098,11.51166913,1.429703631,0.531058899,1.736383101,32.0,9.158192574
1526,86.12720834,0.110897527,0.110897527,0.092750659,5.522,0.407296372,2.661540647,3.26294211,68.16572095,0.975235231,2.543621539,95.93023256,11.85079025,11.25196185,0.701235462,0.7193205709999999,1.022398897,18.0,0.975235231
1527,88.14402207,1.339471088,1.511837134,1.339471088,3.237466667,0.730998175,3.54077241,5.281997788,59.6402537,10.15061281,4.792125945,69.168357,9.316355265,8.371772168,0.394341254,0.489871843,0.326547273,30.0,15.96864699
1528,86.82928982,0.33870375,0.33870375,0.455116703,5.120952055,0.612353203,3.4484045080000003,5.722995656,94.5382855,3.294887429,4.633414956,67.12637785,10.40547784,10.53354537,0.494343009,1.0895807,0.516013018,146.0,3.294887429
1529,81.88381123,0.982530649,0.982530649,1.258695479,5.6544626870000005,1.389626215,2.9068823910000003,3.604365646,55.65726714,5.504911012000001,3.19299452,67.29705390000001,10.61757526,11.99792002,0.17817125,0.411371126,0.316697711,67.0,7.890666989
1530,88.46095746,1.153782344,1.152522298,1.153782344,4.9649375,0.520819114,3.108954099,4.388010048,68.35286614,-4.589055768,4.020123186,72.95485906,9.2361162,8.638703911,1.226098012,0.367886862,1.746966355,96.0,13.07690477
1532,82.34987524,1.262959597,1.270481636,1.557473285,5.2927241380000005,0.501469252,2.876151688,4.579390058,73.1961248,13.38363443,4.264249236,63.59636257,9.860306285,9.480158187,0.0,0.315140821,0.0,29.0,13.38363443
1535,88.18969270000002,1.366508689,1.366508689,1.731174302,5.172806723,1.146327014,3.3218141130000003,4.41083268,72.36420583,8.537709476,4.275700298,64.17217701,10.97983802,10.9540194,1.526080148,0.135132382,1.4222124040000002,119.0,12.54816628
1536,90.1395373,0.822199042,0.822199042,1.073109721,4.59,0.557809691,2.935240213,4.000258703,56.8010167,8.666822954,3.688794947,73.22814278,8.701398542,9.629110904,0.7210291520000001,0.31146375600000004,0.0,42.0,8.666822954
1538,77.39930175,0.669653779,0.612171089,0.7996741470000001,4.848880952,0.465336056,2.678615115,3.856666594,64.44933293,6.078083407,3.15231473,78.55504587,11.34326885,11.180783,0.433089618,0.704351864,0.375252717,42.0,6.078083407
1539,73.99443158,1.037521659,1.03885592,1.122914388,4.83408805,0.8747417690000001,3.374613913,5.237817009,88.05885873,1.6525039469999998,4.61833162,66.94901795,12.24349901,11.63578882,2.212927064,0.6194853889999999,2.189509945,159.0,8.70587445
1540,87.1154392,0.461884864,0.461884864,0.633648298,3.615710526,0.372394672,3.16824149,4.339142354,62.20004804,2.8363911560000004,3.878598003,80.28529627,11.92313912,11.16036012,0.8981273240000001,0.460544351,1.410234071,38.0,4.125659864
1541,88.50896861,0.506665067,0.506665067,0.639717868,2.945015873,1.348623194,4.091639744,3.908909919,69.00116419,4.001163129,3.741721603,86.4791901,10.00986616,9.296848051,0.902250776,0.167188316,1.293493127,63.0,5.536493167000001
1542,87.45281316,1.423892654,1.492435468,1.913810363,9.26687988,0.685036732,2.502690144,4.400107448,74.31648957,9.677102263,4.1928757160000005,54.91240124,10.43120382,10.15628975,0.05191403,0.207231733,0.03109474,333.0,14.30850231
1543,64.59315785,1.99800361,1.997234782,2.477334642,9.127565217,0.181291539,1.198802166,4.619447636,68.40864272,14.11819782,3.661538921,32.61880165,14.95597038,14.92707232,0.132898911,0.957908715,0.192517354,23.0,14.11819782
1546,84.07155026,0.997246982,0.997246982,1.270623568,5.739555556,0.27337658600000003,2.371830661,4.094758729,62.80780548,7.529069767,3.554478063,65.11627907,13.75324826,13.52795416,0.6756233540000001,0.540280666,1.059598628,9.0,7.529069767
1547,86.24692645,1.51187182,1.51187182,1.5781348590000002,5.77589899,0.481033844,2.427376292,4.68650755,86.90203458,9.431708105,4.005562009,57.22367643,11.2018808,11.04537489,1.413746428,0.680945542,1.520646497,99.0,13.6293187
1548,71.18164191,1.102290825,1.102290825,1.530011517,5.297969697,0.6757076890000001,2.383177791,4.03653572,84.54296386,10.46059546,3.357095459,60.90116279,10.86262708,10.8846728,0.6171603760000001,0.6794402620000001,0.721468881,33.0,10.46059546
1549,84.68458737,1.093876087,1.093876087,1.09686482,4.984923077,0.355659165,2.113033862,3.842451203,47.16992778,1.626947754,3.27118977,61.80069930000001,13.98518027,13.19363002,0.416640948,0.571261433,0.8685023159999999,13.0,8.3868011
1550,80.89481507,2.349265854,2.349265854,2.349265854,3.837333333,2.825078701,4.975368274,5.593347667000001,71.63153424,5.193835955,4.9229334510000005,66.56697009,10.80347046,12.22492472,0.432399043,0.670414217,0.449357776,54.0,19.52882319
1552,74.3796256,0.8977068309999999,0.8977068309999999,0.946609148,5.011636364,0.157186021,2.113278726,4.1071135210000005,72.52938616,1.951052542,3.106803205,67.52232143,10.26682135,10.68059788,0.145116819,1.000310315,0.120372418,11.0,8.796850933
1554,84.13299059,0.240027588,0.227260163,0.196618343,5.895153846,0.125120764,2.162801776,3.014138066,36.66114279,1.53808394,2.318567743,92.16539717,16.01367068,15.77827942,0.227044378,0.695570323,0.315546889,13.0,1.53808394
1555,89.32506562,1.285223916,1.285223916,1.285223916,4.940233333,0.484287273,2.586413347,3.825581596,65.14874466,7.088871087,3.640976693,66.39344262,10.46599428,9.913836728,0.016193567,0.184604903,0.0,30.0,13.19431497
1556,86.02246633,1.140848856,1.140848856,1.278208585,4.475833333,0.520186379,2.5208053880000003,4.037800987,34.72723888,8.799151279,3.595845813,65.26177149,13.81328839,12.71892261,0.33140942100000004,0.441955174,0.774824385,36.0,8.799151279
1558,82.80904295,0.836872556,0.841117986,1.085051925,5.223455696,0.311689837,2.835986683,4.4577595930000005,83.63903813,6.068449812999999,3.881965646,71.12227395,10.34593503,10.21633188,0.486849726,0.5757939470000001,0.501047802,79.0,8.211101524
1559,82.38008267,1.6610977180000002,1.6627306830000002,1.876379897,3.0540917430000003,1.328388897,3.842664567,5.397466307999999,53.36831923,12.44938712,4.910019383,66.65597605,13.55173928,13.43152216,0.445184082,0.487446926,0.8193232009999999,109.0,12.44938712
1560,90.27225275,0.382628795,0.382628795,0.382628795,2.805741935,0.734362098,3.63853842,4.013568961,57.86060843,4.09530096,3.907591175,87.63594734,9.727495149,9.078157695,0.026443468,0.105977786,0.045016832,31.0,4.09530096
1561,85.99756373,0.773162935,0.773162935,0.943463142,4.78875,0.381472462,2.436995949,3.733089577,36.34299139,5.732804585,3.4413037980000003,65.94470046,14.99502696,13.78926303,1.146785,0.291785779,0.966479657,24.0,5.732804585
1562,87.42336311,1.181109632,1.214019808,1.181109632,6.870875,0.424175596,1.671105579,2.934022499,32.75419797,4.799057854,2.557768319,57.92141952,13.01399825,12.38561319,0.045481835,0.376254181,0.135186287,8.0,9.509789489
1563,86.265801,0.839059412,0.838287213,1.020808532,4.388122449,0.66955246,3.28560975,4.5236874810000005,51.63335163,4.654315425,4.255722435,75.8148631,13.6779709,12.77846506,0.27997656,0.267965047,0.35991732600000004,49.0,6.469571051
1566,79.53430581,1.409808725,1.382251003,1.4951529680000002,7.547609756,0.5358445820000001,1.657046438,4.132849488,36.76854569,11.63711924,2.8106773960000004,53.06143736,10.25803777,12.62522136,0.267569768,1.322172092,0.701749801,82.0,11.63711924
