,Fed RSSD,Bank Name,Yield on Earning Assets,Cost of Funding Earnings Assets,Net Interest Margin,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Loan Lease Loss Prov to Assets,Net Op Inc to Assets,Return On Assets,Pretax ROA,Return on Equity,RE to Ave Equity,Net Chargeoffs to Loans,Credit Loss Prov to Chargeoffs,Efficiency Ratio,Assets per Emp,Cash Div to Net Inc,Earning Assets to Total Asst Ratio,Loss Allow to Loans,Loan Loss Allow to noncurr Loans,Noncurr Assets Other RE,Noncurrent Loans to Loans,Net Loans Lease to Tot Assets,Net Loans Lease to Deposits,Net Loans Lease to core deposits,Tot Dom Deposits to Tot Assets,Equity to Assets,Core Capital Ratio,Tier 1-based risk capital ,Total risk based  Capt ratio,Common Equity tier 1,Average Total Assets.1,Average earning assets,Average equity,Average Total Loans,Bank Size
2910,1863097,Ledyard National Bank,3.64799435,0.216851488,3.431142862,2.532216014,4.455863088,0.0,1.092829093,1.092829093,1.248528987,12.16880666,6.576095822,0.205922762,0.0,78.1128476,4.073042017,45.95940253,92.50678782,1.7050505319999998,311.4439784,0.344342387,0.5474662060000001,61.82503528,74.25806611,75.4196187,83.2569962,8.89719657,9.197550393,13.8206775,15.07587206,13.8206775,477842.33,441777.0,42913.0,302055.0,Medium
2911,790703,Lee Bank,4.270098727,0.6560290089999999,3.614069718,0.758019317,3.514705062,0.079237399,0.447885244,0.7934822090000001,0.979108284,9.517059096,8.360656664,0.010035481,953.3333332999997,84.7654684,4.908090908999999,12.15083799,94.20993165,1.005623961,72.19114219,1.156320203,1.39300187,80.67013651,99.91773782,105.8954908,80.73655215,8.052698566,8.78777999,11.23597828,12.35289254,11.23597828,360940.67,338399.67,30093.33,298939.33,Medium
2912,661223,Lee Bank and Trust Company,4.831616711000001,0.558384446,4.273232265,0.34447061799999995,3.185355716,0.079800143,0.8139614609999999,0.8139614609999999,1.008141809,5.656976475,5.656976475,0.017328219,600.0,74.54092748,3.096833333,0.0,91.84718261,1.554754009,135.0408315,2.242882514,1.151321413,77.4830472,93.02571641,101.8292252,83.29207255,14.75566439,15.96590565,23.10247742,24.35921167,23.10247742,150375.67,138256.0,21637.0,115418.67,Medium
2913,625140,Lee County Bank,4.512094554,0.5647742029999999,3.947320351,0.264935126,2.358395723,0.141929532,1.523376977,1.523376977,1.59197625,12.69445155,7.569362413999999,0.217519106,81.08108108,57.6300578,5.309030303,40.37267081,96.80190413,1.164783904,3454.166667,0.260847727,0.033721126000000004,80.30114499,102.9972473,104.8448038,77.96436032,11.83175607,11.79432616,18.23259332,19.48510009,18.23259332,169098.0,163959.33,20292.33,136080.0,Medium
2914,785950,Legacy Bank,4.6780707360000005,0.851576243,3.826494493,0.189017392,2.635254101,0.165939687,0.730244516,0.730244516,0.955526873,7.526404001,5.623565969,0.133687187,158.1151832,70.14772561,4.522375,25.28216704,93.81105061,1.258575554,94.23638778,1.218386357,1.335551567,76.93910832,97.99647244,112.2787062,78.51212029,9.854058984,10.09398585,12.57110706,13.79580537,12.57110706,363987.67,339370.67,35315.67,285741.67,Medium
2915,320052,Legacy Bank,5.278663208999999,0.621270084,4.657393125,1.146361587,4.3547186060000005,0.036385637,0.962293072,0.962293072,0.962293072,11.3117362,6.133899658,-0.268858738,-18.31896552,81.34495442,3.019294872,45.77402135,90.41251778,1.4294510269999998,1717.013889,2.057918091,0.083252153,72.39591516,79.45438489,80.7454328,91.11632449,8.532302924,8.552314623,11.48374503,12.735568,11.48374503,467217.33,422038.67,39746.33,345162.67,Medium
2916,478252,Legacy Bank,4.785323646,0.395163382,4.390160264,0.305906721,2.112273265,0.088485415,2.072454828,2.045909204,2.045909204,12.99286958,8.023709077000001,0.000923122,14000.0,49.43055761,6.6333125,38.24528885,90.08382564,1.484115825,46.77769732,2.16866259,3.17269962,67.33940747,82.26117717,101.4929895,81.86049579,15.83861758,14.91115535,17.99027426,19.24067101,17.99027426,316436.33,285957.67,49827.33,216656.0,Medium
2917,767040,Legacy Bank,4.125259657,0.216502989,3.908756668,1.288524581,4.137430084,0.111721784,0.7708803129999999,0.7708803129999999,0.7708803129999999,10.52052455,2.26165866,-0.030754512,-500.0,82.30712166,3.020675676,78.50241546,95.61490628,1.342435452,172.2675367,1.65078513,0.77927361,69.43765937,74.86109503,74.86109503,92.75533485,7.032613072,7.3863423410000015,9.969521063,11.22029568,9.969521063,107409.67,102539.0,7870.33,78037.33,Medium
2918,397755,Legacy Bank & Trust Company,5.3513499630000005,0.720133025,4.631216938000001,1.005935698,3.054217225,0.17442992699999998,1.399673156,1.399673156,1.845062194,13.42847267,11.80373308,0.044095479000000014,479.0697674,58.96194927,3.716125,12.09921355,89.43455885,1.301498219,2980.898876,0.465454607,0.043661267,84.59290592,105.0748935,115.2285223,80.50724881,10.87196004,9.675151482999999,11.75493949,13.006828,11.75493949,236198.0,207461.67,24619.33,195031.33,Medium
2919,3444539,Legacy Bank of Florida,4.519530771,0.937912994,3.581617777,0.235779649,2.380962616,0.0,0.923041291,0.923041291,1.23810056,8.649231687,8.649231687,-0.027941518,0.0,65.78947368,7.8894600000000015,0.0,94.40316574,0.769684771,1089.849550892263,0.0,0.0,83.11139165,111.54957179999998,115.259028,74.50623997,10.83445508,10.48384229,11.7504541,12.47444811,11.7504541,388498.33,366985.0,41460.33,322101.33,Medium
2920,3306280,Legacy National Bank,4.735411439,0.7047526559999999,4.030658783,0.422370523,2.554376006,0.0,1.150812727,1.150812727,1.597114781,11.06565575,10.05638398,-0.441918245,0.0,61.52912621,5.384293477999999,9.120758847000001,92.31480453,1.6754359630000002,251.4032496,0.5935137429999999,0.666433694,80.65609512,95.81151079,110.1567153,84.18205126,10.23306518,10.77751693,12.64335817,13.89859662,12.64310961,476359.0,440722.0,49540.67,400074.0,Medium
2921,3340903,Legacy State Bank,4.473176038,0.584989934,3.888186105,0.154636374,2.748607102,0.280959046,0.729622329,0.729622329,0.729622329,7.382375075,7.382375075,0.0,47.6072566992661,73.11703359999998,6.426666667,0.0,92.94709544,1.160944769,1089.849550892263,2.569502075,0.0,74.27385892,87.18629373,95.17985803,85.18983402,9.680497925,10.53991625,12.60707752,13.66807544,11.5473412,91828.33,85129.67,9075.67,68395.0,Medium
2922,878898,LegacyTexas Bank,4.756902703,0.77884403,3.978058674,0.434948484,1.858624726,0.732852362,1.278861,1.276532454,1.598802269,10.91303245,7.991127437999999,1.02535484,82.89890499,44.27803662,10.92365289,26.77445544,94.4752643,0.8050653720000001,328.0144551,0.284695732,0.245435943,85.82153433,114.8345574,150.9108346,74.73493715,11.68277107,10.32139821,10.71942603,11.48693341,10.71942603,9070039.67,8568853.0,1060951.67,7819927.0,Medium
2923,635840,Legence Bank,5.41327831,0.435518302,4.977760008,0.8743478990000001,3.881387083,0.181960042,1.259624795,1.259624795,1.277991653,12.20570398,5.583416302000001,0.003093688,10650.0,70.22790884,3.1964383560000003,54.25567989,89.74050741,0.8008475340000001,233.5078534,0.205279849,0.342963854,59.1893803,66.79264719,68.60091145,88.61661095,10.31456244,8.638437423,12.31047134,13.00618971,12.31047134,468234.67,420189.0,48321.67,258591.0,Medium
2924,100357,"Legend Bank, N.A.",4.775148313,0.336044026,4.439104287,0.950663427,3.207500692,0.402648233,1.321683702,1.422649875,1.422649875,13.21941876,8.327838194,0.82577968,75.70040023,65.03668989,4.715767606,37.00299273,89.65472441,1.237047005,109.6879462,0.7321855509999999,1.127787554,64.11917466,73.4589794,77.47747585,87.28568677,10.589437,10.00614859,13.0992117,14.17604575,13.0992117,657646.0,589803.67,70774.67,423599.67,Medium
2925,865151,Legends Bank,4.281802047,0.31088022,3.970921827,0.5970110120000001,2.354282821,0.101283678,1.4764909469999998,1.4764909469999998,1.943521239,11.24796468,8.976081572,0.022685368,600.0,52.8907649,4.461074074,20.19817073,95.81178203,1.045300063,219.4835681,0.82413857,0.47625436,73.48587369,86.04048331,93.5774094,85.40848547,13.19701008,13.34595653,19.60308149,20.75371855,19.60308149,355437.33,340324.0,46657.33,264487.67,Medium
2926,2745426,Legends Bank,4.78955041,0.823058663,3.966491747,0.726094378,2.9610566730000003,0.064408135,1.056563933,1.057581581,1.3645936930000002,11.19918846,5.515475273,0.03100799,277.7777778,67.4689365,4.976821053,50.75111652,93.16832982,0.982547944,762.4190065,0.214256405,0.128872436,75.24143503,87.58121339,97.20336089,85.91047339,9.291705972,9.627667664,11.39498723,12.27744751,11.39498723,465779.67,430103.0,43985.33,348297.33,Medium
2927,936640,Leighton State Bank,4.382402965,0.7698150229999999,3.612587941,1.170798505,3.1609277380000003,0.0,1.290617066,1.290617066,1.356802556,10.21234176,2.121927776,0.0,47.6072566992661,69.38620864,4.236170732,79.2219275,92.64810027,1.455466273,516.6666667,0.310911258,0.28170315,73.71648348,93.0905363,103.2715746,79.18794586,12.65523972,11.41424098,14.7713203,16.02296177,14.7713203,175265.0,162376.67,22149.67,127992.67,Medium
2928,478533,Lena State Bank,3.971164849,0.8303788740000001,3.140785976,0.32390710100000003,1.6287243569999998,0.0,1.3163033240000002,1.3163033240000002,1.649399279,11.78203846,6.435912805,0.054100522000000005,0.0,49.68465312,7.513083332999999,45.37521815,94.25446721,2.353084826,1089.849550892263,0.0,0.0,62.09168451,72.82614352,84.25013169,85.26015728,10.85328926,11.51687641,14.43594372,15.69385942,14.43594372,87062.0,81890.33,9726.67,55452.33,Medium
2929,3612525,Level One Bank,4.886951338,0.828189683,4.058761655,0.432228579,2.907135139,-0.02387665,1.12082503,1.12082503,1.381172343,11.29157466,11.29157466,0.017565767,-169.56521740000005,67.77690044,5.122147287,0.0,94.6710364,1.09213359,99.38453537,0.87293816,1.098896912,78.57010974,95.86006461,127.6793147,81.96333902,11.06329558,10.82775855,12.36246023,13.37813851,12.36246023,1306716.0,1233775.33,129707.33,1047492.0,Medium
2930,3489071,Lewis & Clark Bank,5.28493414,0.8136865059999999,4.471247633,0.308364107,2.986603412,0.0,1.107307475,1.107307475,1.510552845,9.728142465,8.591455906,-0.087616631,0.0,66.41093263,8.162,11.68451801,93.58160297,1.309951544,1089.849550892263,0.0,0.0,79.74281666,94.59888148,122.2313854,84.29572888,11.50986012,11.82684988,13.33609174,14.58540471,13.33609174,185495.0,173777.0,21114.0,150656.33,Medium
2931,580847,Lewisburg Banking Company,4.646656623,0.262109948,4.384546675,0.595327038,2.77706533,0.07610715,1.900987473,1.900987473,1.900987473,18.70578906,-1.098382632,-0.044039169,-264.7058824,57.52401281,3.6323125,105.8718861,94.63582084,1.312494381,101.6915423,0.864635133,1.290662283,66.11232514,80.06522328,85.15530635,82.57308533,10.28356591,10.69914352,15.45433304,16.70376428,15.45433304,118254.33,112166.67,12017.67,77204.0,Medium
2932,371942,LIBERTY BANK,4.130124008999998,0.329178462,3.800945547,0.5561452029999999,2.412143507,0.080695578,1.177719253,1.177719253,1.563749452,9.900990099,8.96589659,0.0,47.6072566992661,59.46236559,2.977733333,9.444444444,91.90659562,0.581139098,35.03937008,2.178390722,1.6585318080000002,68.17601755,78.69214668,81.62190415,86.63636771,12.41548381,12.25360432,17.77897694,18.34399352,17.77897694,91702.67,84452.67,10908.0,59532.67,Medium
2933,587800,Liberty Bank,3.73063995,0.537779851,3.192860099,0.739893715,2.623621987,0.090230941,0.839206505,1.14849299,1.435805093,7.623432307000001,7.623432307000001,0.02308393,516.8269231,69.31578654,6.844817142999999,0.0,94.5196282,0.961496909,228.981396,0.322454612,0.419901759,74.61710341,98.70772661,101.0870186,75.59398435,15.26187071,14.55324568,15.30969455,16.6293885,15.30969455,4765549.33,4512255.33,717944.33,3604239.0,Medium
2934,478766,Liberty Bank,4.244418332,0.230400346,4.014017986,0.168019958,3.097315281,0.0,0.6499719429999999,0.6499719429999999,0.935163714,4.977426637,4.328442438,-0.086582945,0.0,76.80921053,5.312877551000001,13.03854875,96.227495,1.455339276,1089.849550892263,0.0,0.0,74.90925015,87.40895461,88.52110758,85.69974379,13.77592373,12.91168314,13.79057385,14.98560442,13.79057385,271396.33,261284.33,35440.0,191723.67,Medium
2935,386432,Liberty Bank,4.999917818999999,0.565408195,4.434509623,0.7679347470000001,3.498369404,0.080987469,0.966064804,0.966064804,1.090438417,8.823140933,8.823140933,0.024286582,622.2222222,74.91483431,2.661173077,0.0,88.82939132,1.019367992,83.69098712,0.82453516,1.218014062,54.73150216,61.59914764,70.19147004,88.85107059,10.95598384,11.52489248,15.38659966,16.13180598,15.38659966,138293.0,121682.0,15142.0,74115.0,Medium
2936,534073,Liberty Bank,4.4138004,0.252099087,4.161701313,0.237620836,3.300701928,0.003712826,0.616329044,0.616329044,0.672021427,4.052897638999998,4.052897638999998,0.066451866,9.090909091,83.00653595,3.38825,0.0,89.61853464,0.287721849,26.68539326,0.920460415,1.07819977,60.73009666,73.27457657,73.74563211,82.88017413,15.15900539,15.39895805,28.72438367,29.04831725,28.72438367,53867.33,48393.67,8191.67,33106.67,Medium
2937,283438,Liberty Bank and Trust Company,4.782405783,0.611051015,4.1713547680000005,0.682945987,3.626736071,0.033281967999999995,0.860338877,0.860338877,0.860338877,10.57584126,4.684463537,0.397954923,15.67398119,80.23118834,3.625189024,55.70599613,92.01538692,1.69346567,130.2129651,1.03358782,1.300535371,54.32736056,59.47878513,64.43005099,91.33905549,8.148944294,8.684388785,15.12515574,16.37944678,15.12515574,600926.0,552818.0,48885.0,320639.33,Medium
2938,757377,Liberty Bank for Savings,2.983403259,0.435136755,2.548266504,0.21276681,2.13175977,-0.000962746,0.407874456,0.408444883,0.543710661,1.799960723,1.799960723,0.042531376,-4.04040404,79.72814835,7.650083332999999,0.0,96.61005871,0.6985554270000001,241.8222554,0.188935245,0.288871438,55.71108521,73.19865845,74.54740981,76.10943478,22.78212898,23.10751194,54.57857053,55.50267783,54.57857053,830956.67,802506.33,188559.67,465538.67,Medium
2939,1387203,Liberty Bank Minnesota,3.206705965,0.175081769,3.031624197,2.654708929,3.542436064,0.0,1.850765161,1.850765161,1.850765161,15.72569147,7.414911491,0.092662599,0.0,65.68336533,3.903296296,52.84842319,89.46806593,1.183913326,2378.846154,0.074960385,0.049768386,48.98376491,55.75373682,55.75373682,87.85736652,11.98844282,11.12565064,22.39675308,23.60361767,22.39675308,212452.67,191910.33,25003.67,103601.67,Medium
2941,3943210,Liberty Bay Bank,4.448493833,0.70260151,3.745892322,0.202224469,3.307947051,0.011131622,0.319106502,0.319106502,0.404448938,3.725633114,3.725633114,-0.008113554,-200.0,88.14150473,5.73505,0.0,94.25113992,1.002586889,14960.0,0.00435916,0.0067017840000000006,64.39263825,76.88360086,83.36700717,83.75341104,8.040906357,8.45271678,12.61262501,13.65255788,12.61262501,107801.0,101337.67,9233.33,73950.33,Medium
2942,3690121,Liberty Capital Bank,3.957029104,0.176810952,3.780218152,0.03006735,1.940632704,0.0,1.7628058030000002,1.7628058030000002,1.7628058030000002,17.635683899999997,8.259206738,0.0,47.6072566992661,52.40083507,10.15304348,53.16764133,97.27946214,1.002529011,1089.849550892263,0.682168551,0.0,70.06894484,78.5929402,81.90751271,89.15424803,10.25222679,10.49620329,13.86132308,14.82069037,13.86132308,232810.67,226230.33,23271.0,160383.0,Medium
2943,3386143,Liberty First Bank,4.826530525,0.506255505,4.32027502,0.345850462,2.964206925,0.077382067,1.293385973,1.293385973,1.293385973,11.83326795,-2.09502302,-0.004624313,-2450.0,68.37887067,6.163380952000001,117.7045177,90.96816064,1.173653502,194.4134078,1.563767567,0.603689589,67.9195865,78.33909603,84.73973395,86.69947694,10.64582673,11.42412748,14.98038481,16.06676448,14.98038481,126644.33,116937.0,13842.33,86499.33,Medium
2944,68756,Liberty National Bank,5.228170329,0.441173559,4.78699677,0.793456132,3.227447325,0.1052297,1.853010357,1.846962673,1.846962673,15.7041329,2.070573297,0.00835101,1740.0,60.97030011,4.659864865,86.81510587,91.94868969,1.227436041,208.1801471,0.429390328,0.589602831,70.47569334,79.93071087,84.55660968,88.1709828,11.28227436,10.68752729,13.91109371,15.07060748,13.91109371,496057.67,455149.67,58341.33,359238.0,Medium
2945,130813,Liberty National Bank,4.656904607,0.512421111,4.144483496,0.431289215,2.719762602,0.188610444,1.146751499,1.146751499,1.392573778,11.98777562,9.378594197,-0.181210115,-137.6146789,63.23636895,4.845823529,21.76535088,93.5010743,1.176230095,59.56521739,1.465786183,1.97469286,73.35546681,83.7362211,93.49382492,87.60302990000002,9.981912866,10.10459055,13.20353563,14.37759133,13.20353563,318116.0,297021.33,30431.0,240604.67,Medium
2946,3140822,Liberty National Bank,4.661552408,0.775060034,3.886492374,0.510069698,2.471837264,0.037989302,1.175773969,1.178174893,1.521091661,10.03667745,6.537216827999999,0.007151371,681.8181818,60.32444668,5.634056338,34.86672399,89.99520022,1.267643331,1089.849550892263,0.0,0.0,76.53955572,97.06218952,116.5148892,78.85620147,11.72372243,9.668766636,11.47075768,12.66898122,11.47075768,394848.0,357391.67,46350.0,307633.33,Medium
2947,839572,"Liberty Savings Bank, F.S.B.",3.855056147,1.140122482,2.7149336660000003,0.826145668,2.839680594,0.0,0.468960995,0.468960995,0.478639951,4.978647667,-6.248169676,-0.278535999,0.0,85.57583741,5.459049587000001,225.4993342,92.16283523,1.180425194,73.52840715,2.201515415,1.605400199,81.84650554,117.60024009999998,131.31562649999998,69.59722653,8.964567138,9.657918999,17.45831293,18.71543975,17.45831293,640565.0,588007.0,60337.67,532067.67,Medium
2948,883351,Liberty State Bank,4.025087985,0.303920087,3.721167898,0.234872797,1.667364309,0.034882099,2.03478908,2.0371145530000003,2.0371145530000003,17.138379699999998,7.356199506,0.0,47.6072566992661,44.61729932,7.32225,57.07762557,94.75684842,1.436711635,19666.66667,0.003414251,0.007305313000000002,46.06507563,54.48891402,56.14648356,84.54027109,11.51057849,11.85224616,21.39812803,22.63078723,21.39812803,86004.0,80942.33,10222.67,40187.67,Medium
2949,644646,Liberty Trust & Savings Bank,3.924784391,0.562703238,3.362081154,0.280557873,1.912535359,0.0,1.215750782,1.215750782,1.500260175,6.459213704,4.912641409,-0.00235862,0.0,56.04013894,5.798461538,23.94366197,92.99548952,1.645107342,1089.849550892263,0.202971611,0.0,57.3434598,76.78322424,78.34893648,74.68227647,19.01764394,19.35466808,29.27785557,30.53010602,29.27785557,151840.33,141460.0,28579.33,84795.33,Medium
2950,2339795,Libertyville Bank & Trust Company,3.829898948,0.565655001,3.2642439480000003,0.18873851100000005,1.5229103780000002,0.199961541,1.205887163,1.202643434,1.576014469,12.40351265,12.40351265,0.021843082000000003,1159.52381,46.10699043,14.22581132,0.0,95.31041105,0.72661293,104.6861824,0.614548628,0.694086759,78.73477389,91.34314671,126.6915937,86.19669535,9.652465357,9.767012199999998,10.73403108,11.38947351,10.73403108,1461281.0,1394136.0,141685.67,1153683.33,Medium
2951,715872,LifeStore Bank,4.291562657,0.8015917140000001,3.4899709430000003,1.039781032,3.10600357,0.017552009,0.8305610809999999,0.8305610809999999,1.052418479,8.214231033999999,8.214231033999999,0.031083862,86.20689655,74.37794217,3.723,0.0,89.86433926,1.3448156999999998,155.3827007,1.371607173,0.8654861159999999,63.89868525,85.03579155,89.22590576,75.14328272,10.18938086,10.65819537,15.80122777,17.05196908,15.80122777,284867.67,255990.67,28803.67,186592.0,Medium
2952,3648337,Lighthouse Bank,5.807670451,0.274665661,5.53300479,0.108630858,2.644089873,0.195831139,1.684886784,1.684886784,2.419438302,12.83097442,10.21975858,0.0,47.6072566992661,50.27399185,9.092967742,20.35087719,92.07079558,2.166355459,1089.849550892263,0.0,0.0,79.36831724,91.30887275,98.4280548,86.92289681,13.00508724,13.60330603,13.5775639,14.83567659,13.5775639,270641.33,251942.67,35539.0,222573.67,Medium
